AL158154.28-3	9	83733218	83739733
C20orf102	20	35964913	36007159
C13orf8	13	114098090	114110898
MST1R	3	49899444	49916310
AL158154.28-2	9	83718172	83724661
HNRPDL	4	83563371	83570402
SGSM3	22	39096541	39136239
AC018620.11	8	74523517	74528012
UBE2W	8	74867748	74923937
AC006534.10	17	63211328	63211868
AL158154.28-1	9	83718273	83724661
HSD17B12	11	43658719	43834736
PAQR5	15	67378340	67487040
TUBA1B	12	47807836	47811571
AL365190.16	9	83464846	83465158
DMXL1	5	118434983	118612721
C17orf32	17	23708814	23713215
AC130449.1	16	28456163	28457996
CHAT	10	50487147	50543156
SLC18A3	10	50488427	50490771
GLCE	15	67240027	67351592
POLDIP2	17	23697786	23708600
HSD17B10	23	53474931	53478048
IL27	16	28418184	28425656
AC008629.7-1	5	118337159	118337724
TMEM84	15	67160193	67160676
TTC17	11	43337067	43472069
AC138894.2-3	16	28413504	28417783
PCNX	14	70443875	70651852
UPF3A	13	114065180	114089363
ADSL	22	39072479	39092697
CAMKV	3	49870426	49882373
LMBR1L	12	47777221	47790747
CACNA1A	19	13178256	13478038
MICA	6	31475540	31491995
RIBC1	23	53466575	53474780
DTWD2	5	118203135	118352139
STAU2	8	74495160	74821629
PGBD3	10	50393157	50417092
SPTBN1	2	54536958	54752086
ASL	7	65178207	65195756
DHH	12	47769475	47774869
TRAIP	3	49841032	49868996
RPS17P2	5	116079834	116080285
TNFAIP1	17	23686913	23698160
AC131156.6	3	187276789	187277065
CTNNBL1	20	35755848	35933945
MAP3K9	14	70264605	70345641
API5L1	11	43290109	43322655
IER2	19	13122282	13126716
AL162293.22	20	35738726	35745050
NOX5	15	67009918	67136127
RDH10	8	74369891	74399345
SPESP1	15	67009919	67026202
LRRC4C	11	40092329	40272240
TLE1	9	83388423	83493416
RHEBL1	12	47744735	47750042
C2orf73	2	54411543	54463835
UBA7	3	49817643	49826395
IFT20	17	23679480	23686622
TTC9	14	70178257	70211830
AC090734.6	15	66859267	66871641
ERCC6	10	50336715	50417078
TSPYL6	2	54335560	54336792
C3orf54	3	49815691	49817465
SMC1A	23	53417795	53466361
DRGX	10	50242243	50273992
HNRNPD	4	83493491	83514173
AL049745.9-1	1	54048535	54048644
AC107082.3-1	2	166745435	166745690
STX10	19	13115903	13122052
GUSB	7	65063106	65084681
AC074101.5	2	166923494	166923587
MED6	14	70120710	70137137
CDH29	3	49810669	49812272
AC027674.10	10	50177193	50205538
TNRC6B	22	38770767	39061757
C11orf74	11	36572646	36637397
AC019086.7-1	2	169005247	169005321
AC019086.7-2	2	169005716	169005961
AC019086.7-3	2	169016080	169016362
C10orf71	10	50177244	50205538
NNAT	20	35583021	35585502
CDC16	13	114018464	114056300
FAM83F	22	38720899	38755989
MLL2	12	47699029	47735374
NACC1	19	13090109	13112955
AC022015.6-1	10	127824052	127824141
AC026226.9	10	127951377	127951975
ACYP2	2	54195914	54385937
RASGEF1B	4	82567243	82612085
VKORC1L1	7	64975759	65060252
SEMA6A	5	115807150	115938529
TMEM97	17	23670248	23679837
RAG2	11	36570071	36576388
ADAM20	14	70058832	70071485
IQSEC2	23	53278784	53367247
AC093582.3-1	7	64942477	64944817
PPY2	17	23598597	23599442
ANP32A	15	66845404	66900277
IP6K1	3	49736732	49798977
COMMD10	5	115448622	115656882
PYY2	17	23578461	23578647
ADAM21P	14	69993970	69996375
C10orf128	10	50032781	50066442
GRAP2	22	38627080	38698204
BLCAP	20	35579233	35589717
CORO2B	15	66658362	66807199
TRMT1	19	13076721	13088563
RASA3	13	113765303	113916197
RAG1	11	36546139	36557862
FAM170B	10	50009205	50012071
PRKG2	4	82228861	82355212
LYL1	19	13070848	13074681
SYNJ2BP	14	69907901	69953497
PRKAG1	12	47682325	47698863
MACF1	1	39322426	39725376
AC130289.2	17	23229523	23243474
BMP3	4	82171143	82197709
NLK	17	23393309	23547534
RPL7	8	74365073	74375857
DDN	12	47675200	47679359
ZNF92	7	64476203	64503432
ITGA11	15	66381104	66511550
GMPPB	3	49733936	49736388
FAM70B	13	113599048	113651873
ENTHD1	22	38468996	38619740
PSME4	2	53944708	54051481
AC005697.1	17	23229468	23244536
C10orf72	10	49896258	49993560
CLN3	16	28396101	28411124
C8orf84	8	74141809	74198514
AC034236.1	5	115326170	115391199
LRRC18	10	49787534	49813241
C4orf22	4	81475947	82103918
COX16	14	69680762	69896147
JARID1C	23	53237381	53271329
ZNF117	7	64072265	64088849
GPR75	2	53933554	53940630
AMIGO3	3	49729281	49736353
WNT1	12	47658503	47662746
TRAF6	11	36467299	36488398
FEM1B	15	66357195	66370691
AL391005.9	10	129424313	129424959
NDUFS5	1	39264593	39272873
AC138894.2-2	16	28377001	28389260
AC138894.2-1	16	28332525	28333958
AP3S1	5	115205518	115277675
CLN6	15	66286386	66309079
TSPYL2	23	53128274	53134446
CACNA1I	22	38296704	38415688
AC009656.11	11	36354131	36443329
GAS6	13	113546919	113590407
NOS2	17	23107922	23151682
AC015688.11	17	23005888	23006547
SRC	20	35407971	35467867
EIF3CL	16	28298403	28322701
WDFY4	10	49562927	49861006
WNT10B	12	47645391	47651810
GPR173	23	53095231	53126522
FGF5	4	81406766	81431194
RPS19BP1	22	38255048	38258806
AKIRIN1	1	39229504	39257279
AP003041.3-1	11	129457313	129457577
TERF1	8	74083661	74121378
NFIX	19	12967584	13070610
TLE4	9	81376508	81531478
ATG12	5	115193714	115205398
RNF123	3	49701974	49733961
GRK1	13	113369595	113373975
C2orf30	2	53867691	53899437
AL139260.19-1	1	39124065	39138479
DAND5	19	12936973	12946567
CHCHD9	9	81196014	81196768
C11orf55	11	36247410	36251485
ZNF273	7	64001055	64029390
COMMD9	11	36252086	36267554
CDO1	5	115168333	115180304
CHAC2	2	53848433	53855791
KCNB2	8	73642524	74012880
NPIPL1	16	28262355	28275423
AC073349.11-3	7	63986341	63987913
CALML4	15	66270098	66285502
ATP4B	13	113351125	113360502
LDLRAD3	11	35922204	36210262
AC124293.6-2	8	73504410	73504706
ZNF138	7	63892241	63931140
PRDM8	4	81325448	81344504
ARHGAP22	10	49324085	49483182
RHBDL2	1	39124066	39180043
ARF3	12	47616259	47637577
SBK1	16	28211341	28242661
TRPA1	8	73096040	73150373
TICAM2	5	114942238	114989757
FAM156A	23	52993187	53004768
TRIM44	11	35640929	35786333
GADD45GIP1	19	12925972	12929050
ASSP11	7	21226357	21227572
MST1	3	49696393	49701110
MANBAL	20	35351465	35379077
GJA9	1	39102778	39119856
PIAS1	15	66133622	66267456
SLC8A3	14	69580687	69725540
FKBP11	12	47602019	47605555
PSAT1	9	80101879	80134827
LGALS9	17	22980951	23000706
TFDP1	13	113287057	113343500
ZNF588	7	63763946	63808836
RAD23A	19	12917654	12925448
XPO6	16	28016817	28130691
AC019227.4-1	11	129679745	129679819
AC019227.4-2	11	129685285	129685581
FAM156B	23	52943081	52954308
MSC	8	72916332	72919285
FEM1C	5	114884507	114908490
ATF4	22	38245646	38248637
APEH	3	49686439	49695935
ANTXR2	4	81045749	81213650
CEP78	9	80040811	80076416
TMCO3	13	113193355	113252543
CCDC65	12	47584187	47611527
AC090625.5-2	11	35409956	35504155
GK2	4	80546538	80548471
AP004371.2	11	129921901	129922532
ARD1B	4	80457298	80466195
MYCBP	1	39101221	39111637
LBXCOR1	15	65899096	65913228
GHRH	20	35312903	35323652
ZNF680	7	63617701	63660923
CCDC112	5	114630784	114660357
SMOC1	14	69415896	69568836
BSN	3	49566926	49683985
XAGE3	23	52908285	52913844
CALR	19	12910423	12916303
DCUN1D2	13	113158135	113193024
RND1	12	47537198	47545948
POU3F1	1	38282086	38285053
RRAGC	1	39077608	39097927
ZNF679	7	63346931	63364735
SMCR7L	22	38226051	38244079
AC002464.1-1	6	110867968	110868199
GSG1L	16	27706351	27982331
PGGT1B	5	114575476	114626449
SLC10A1	14	69312342	69333759
ZNF735	7	63103389	63176275
ASB3	2	53613314	53940801
AP002806.3-1	11	130379236	130379534
AC079355.6-2	7	62863783	62864858
KSR1	17	22807797	22974545
XAGE5	23	52857953	52864050
DDX23	12	47509807	47532224
PAQR3	4	80027331	80079606
MAPK8	10	49184739	49317409
UTP11L	1	38251001	38262081
SPANXN5	23	52841911	52843113
SLC1A2	11	35229329	35398186
GNAQ	9	79525020	79836012
FARSA	19	12894284	12905558
EYA1	8	72272222	72437021
ADPRHL1	13	113124263	113155753
DAG1	3	49482569	49548048
AC079355.6-1	7	62855792	62865099
AC020987.8-1	8	71755848	71809213
MAP2K5	15	65622075	65886506
MGAT3	22	38183271	38218143
KIAA0556	16	27468971	27699190
NICN1	3	49434770	49441761
SYCE2	19	12870894	12891071
SFRS5	14	69303582	69308475
TRIM36	5	114488377	114544142
CACNB3	12	47498779	47508991
FHL3	1	38235031	38243821
AL353898.10	1	54272656	54273109
GRTP1	13	113026507	113066464
C15orf61	15	65600632	65605946
LACTB2	8	71712045	71743946
WSB1	17	22645233	22664772
BMP2K	4	79916556	80052363
ZNF716	7	57513831	57534142
GNA14	9	79228369	79453043
AP003025.2	11	130760354	130760450
FAM27L	17	21749497	21750630
ZNF733	7	57191270	57211513
AL133445.4-2	14	69037400	69064862
KIAA0247	14	69148066	69251612
AL512430.14	6	111073658	111074454
AC122133.4	7	57085931	57091937
GCDH	19	12862974	12871782
AMT	3	49429216	49435016
AC144838.2	17	21476548	21485262
SF3A3	1	38195241	38228348
TNRC18C	7	57075980	57080801
MAP3K7IP1	22	38125692	38163078
AC138761.4-1	17	21654000	21655891
AP005638.2	11	132812045	132812143
Z84480.1-1	6	111286135	111287043
TRAM1	8	71648227	71683158
TCTA	3	49424643	49428912
AC138710.5-3	17	21395463	21395534
AC118758.3-2	7	56839246	56856131
SLC39A9	14	68935162	68997021
ANXA3	4	79691766	79750627
AC006970.6	7	56149869	56151584
AC120194.6	8	71648235	71649225
KLF1	19	12856236	12859017
LAMP1	13	112999470	113025746
ADCY6	12	47446248	47469087
NRXN1	2	50000992	51113178
AL139123.15	10	131794263	131797085
ERH	14	68916601	68934774
KCNN2	5	113725565	113860096
GTF3C1	16	27379436	27468752
SSX2B	23	52797033	52807342
IQCH	15	65334221	65581193
NCOA2	8	71178380	71478574
SYNGR1	22	38075900	38111537
RPN2	20	35240888	35303434
DNASE2	19	12847023	12853335
FRMPD2	10	49034608	49152723
AC012568.7	15	65281065	65334063
AL603966.9-2	10	48942352	49018482
KCNJ12	17	21220292	21263772
AP001979.7	11	133239851	133240749
INPP5B	1	38098956	38185316
RHOA	3	49371585	49424530
CCNT1	12	47373019	47397048
TSSK1B	5	112796150	112798585
YTHDC2	5	112877309	112958878
PRDM14	8	71126574	71146116
AC012314.8	19	59366476	59366567
AL603966.9-1	10	48887962	48909695
CUL4A	13	112911151	112967400
GALNTL1	14	68796668	68890936
CHCHD2	7	56136762	56141685
MAST1	19	12810348	12846765
SLCO5A1	8	70747129	70909762
RTBDN	19	12797297	12807230
MCC	5	112385695	112852010
C12orf41	12	47333467	47362270
LALBA	12	47247735	47250096
BMS1P5	10	48557828	48572483
FAM25B	10	48873392	48877823
FSHR	2	49042902	49235138
MTF1	1	38047827	38097879
GPX1	3	49369825	49370715
AC089987.26-1	12	47239869	47243000
SMAD3	15	65145249	65274586
AC091047.10-3	8	70567637	70734836
RNASEH2A	19	12778428	12785462
AC087482.9	15	65123616	65123969
IL21R	16	27321224	27369616
C1orf122	1	38045238	38047713
FRAS1	4	79198120	79684447
OR8S1	12	47205682	47208153
AL355500.20-1	10	132193361	132193453
C20orf132	20	35163043	35241393
FRMPD2L1	10	48464046	48483638
SSX2	23	52742671	52752974
EXDL2	14	68727981	68778828
DCP2	5	112340332	112384566
PHKG1	7	56115471	56128121
ZRSR1	5	112255212	112256690
CD44	11	35116993	35210522
C12orf54	12	47163290	47176430
SMAD6	15	64781688	64861377
LHCGR	2	48767425	48836373
ANP32D	12	47152715	47153110
YRDC	1	38041201	38046452
PCID2	13	112879892	112911026
AL357515.26-1	6	111391362	111391464
PRDX2	19	12768634	12773694
MRPL1	4	79002698	79092968
WDR22	14	68587395	68689502
SULF1	8	70541427	70735701
ZNF641	12	47020178	47030821
PROZ	13	112860969	112874695
IL4R	16	27232752	27283600
REEP5	5	112239980	112285930
SSX7	23	52689836	52700675
H1FNT	12	47009030	47010329
JUNB	19	12763310	12765124
CNOT6L	4	78853565	78959574
MANEAL	1	38032361	38045938
LCTL	15	64627590	64644889
AC117503.8-1	12	122694705	122694778
MAP2K3	17	21128561	21159118
OR10AD1	12	46882389	46883342
SRP19	5	112224892	112231502
PDHX	11	34894695	34974092
USP4	3	49290003	49352519
C17orf103	17	21082780	21097315
CXCL13	4	78651930	78752010
RBL1	20	35059592	35157824
C12orf68	12	46863666	46865976
ASB8	12	46827841	46837644
C8orf34	8	69405511	69893810
XAGE1E	23	52557778	52562914
RPL3	22	38038833	38045616
SUMF2	7	56099411	56115856
F10	13	112825114	112851842
C3orf62	3	49281223	49289456
TMEM11	17	21041855	21058299
HOOK2	19	12734817	12747434
APIP	11	34860421	34894472
EPHA10	1	37952148	38003411
CCNG2	4	78297551	78325286
STON1-GTF2A1L	2	48610568	48857142
NSMCE1	16	27143817	27187614
AL512622.9	10	133805882	133806479
VPS13A	9	78982181	79222219
AC073082.6	2	48610026	48612560
APC	5	112101483	112209834
BEST2	19	12724407	12730269
ZWILCH	15	64584485	64628866
DHRS7B	17	20970859	21035428
ACTN1	14	68410793	68515763
CCDC36	3	49084173	49270159
XAGE1D	23	52544884	52550020
KLHDC8B	3	49184072	49188922
FOXB2	9	78824391	78825689
CCNI	4	78188203	78216152
C14orf181	14	68332264	68332764
JMJD5	16	27122317	27140544
HS3ST4	16	25610848	26055070
SAMHD1	20	34954059	35013590
ASNA1	19	12709306	12720137
CCDC71	3	49174973	49178760
F7	13	112808106	112822993
EHF	11	34599244	34639657
ZFP36L1	14	68325077	68331206
PFKM	12	46787424	46826154
CDCA8	1	37930677	37947978
PDGFB	22	37949665	37970936
PRUNE2	9	78593130	78710823
AL137002.19	13	112794931	112800630
ZKSCAN2	16	25154827	25176343
SEPT11	4	78089919	78178791
C19orf43	19	12702455	12706529
C20orf118	20	34937984	34956033
CCT6A	7	56086872	56099176
C1orf109	1	37919837	37928779
XAGE1C	23	52528494	52533630
USP22	17	20843498	20886944
PTPN20B	10	48357046	48447940
EPB41L4A	5	111507433	111782909
CBX7	22	37856736	37878484
ANKRD56	4	78035645	78038026
XAGE2B	23	52397079	52403821
AQP8	16	25135784	25147752
APOBEC3H	22	37823190	37839268
C20orf117	20	34839259	34925503
ELF5	11	34456918	34491906
KLRAQ1	2	48521412	48596029
PREX2	8	69026907	69306451
CCDC144NL	17	20707302	20740045
RAD51L1	14	67356262	68187315
RSPO1	1	37849538	37873182
SHROOM3	4	77575277	77923430
GDF10	10	48045791	48059172
LAMB2	3	49133552	49145603
AC007690.12	3	188133085	188133496
GDF2	10	48033098	48036859
SENP1	12	46722948	46785886
PSPH	7	56046240	56086762
CPA6	8	68496963	68821134
FOXN2	2	48395299	48459938
TNPO2	19	12671017	12694078
CDRT15L2	17	20423629	20424816
MEIS3P2	17	20432963	20434605
AC015818.32-4	17	20363217	20372592
C5orf13	5	111092408	111137815
RPL4	15	64578708	64584238
RBP3	10	48001495	48010997
XAGE1B	23	52271944	52277080
PRUNE2	9	78416112	78518458
GNL2	1	37805017	37834109
AC034139.7-2	4	77453216	77547482
STARD4	5	110861921	110876056
AC015818.32-3	17	20345421	20348386
SNAPC5	15	64569720	64577200
ZNF488	10	47975081	47993866
GCNT1	9	78263888	78312150
AL591684.7-2	10	47875285	47899205
GBAS	7	55999790	56035365
DNALI1	1	37795107	37805044
CAT	11	34417054	34450176
APOBEC3G	22	37803082	37813693
LCMT1	16	25030548	25097052
STBD1	4	77446833	77451306
LGALS9B	17	20293300	20312888
AC009967.8-2	2	170381035	170381107
CAMK4	5	110587981	110848645
FAM47E	4	77354217	77423945
AC015818.32-2	17	20268500	20274916
SNIP1	1	37774732	37792490
RFK	9	78190253	78199264
MRPS17	7	55987105	55990523
C20orf172	20	34813612	34835563
APOBEC3F	22	37766619	37781919
FAM106B	17	20261333	20262955
XAGE1	23	52255543	52260679
FBXW9	19	12660731	12668457
MAP2K1	15	64466674	64570935
ZFYVE26	14	67263844	67353055
WDR36	5	110455769	110494099
ZNF713	7	55922643	55976959
HLA-C	6	31344505	31432935
ARFGEF1	8	68272451	68418466
TIPIN	15	64416230	64436083
MCF2L	13	112596693	112802054
ABTB2	11	34129111	34335378
CCDC144C	17	20165069	20206205
FBXO11	2	47869965	47986436
APOBEC3D	22	37747276	37759190
XAGE2	23	52128793	52135535
SCARB2	4	77298918	77354059
USP19	3	49120468	49133316
C1orf149	1	37724502	37752962
RP11-363G10.2	23	51959703	51963089
ANXA8	10	47875231	47891372
AL512325.9	6	111826078	111826149
PSORS1C3	6	31249491	31253655
TSLP	5	110435081	110441622
SEPT14	7	55828731	55897976
HCG27	6	31273516	31279723
AC068299.21	3	188623797	188623901
DIS3L	15	64372714	64413289
ARHGAP17	16	24838211	24934176
FAM25B	10	47867676	47872118
RDH12	14	67258943	67270920
AC126309.8	12	123952011	123952075
AC092641.2	2	170684768	170684858
APOBEC3C	22	37740208	37744767
DHPS	19	12647537	12653682
HMGB1L4	2	171166409	171166984
FKBP9L	7	55716264	55734341
ZC3H12A	1	37712753	37722563
SLC25A46	5	110102653	110126381
CSPP1	8	68139157	68271048
AC010422.7-3	19	12641517	12647645
AC073347.3	7	55505801	55607694
AC012622.6	5	109931539	110090271
NDRG3	20	34713583	34807895
NAT10	11	34083725	34125033
AC007405.6-1	2	171347923	171348024
POU5F1	6	31240094	31246430
AL591684.7-1	10	47805882	47857580
COL2A1	12	46653015	46684552
MSH6	2	47863725	47887588
RDH11	14	67213274	67232213
SLC5A11	16	24765053	24830444
NUP54	4	77254842	77288679
C19orf56	19	12639887	12641449
APOBEC3B	22	37708298	37718755
SRP_euk_arch	15	47121832	47122132
KCNK12	2	47601440	47651002
AL954360.3	10	47521609	47533610
LANCL2	7	55400635	55468929
PCSK5	9	77695406	78163658
COPS5	8	68117871	68137116
GRIK3	1	37039201	37272431
CAPRIN1	11	34029806	34080733
TCF19	6	31234282	31239971
CYTSB	17	19853206	20162931
QARS	3	49108374	49117194
MAGED4	23	51944659	51952104
C20orf24	20	34667581	34674374
VTI1B	14	67187622	67211301
LRRC67	8	68062925	68103340
AC132216.7	11	33858765	33859914
ATP11A	13	112392644	112589483
AC078809.9	3	190784729	190784796
TCF24	8	68036084	68036515
TMEM106C	12	46643655	46648927
MEGF11	15	63974688	64333139
C13orf35	13	112349359	112386812
AC121338.6	12	46562699	46581575
MAN2A1	5	109053055	109231328
APOBEC3A	22	37678702	37690573
FAM21B	10	47414029	47469423
MAN2B1	19	12618322	12638828
AL590105.19	10	134078655	134079315
QRICH1	3	49042148	49106508
AKAP10	17	19749344	19821721
C8orf45	8	67945538	67976564
AC010422.7-2	19	12615089	12615733
LMO2	11	33836701	33870412
AL603965.10-2	10	47216968	47240877
PJA2	5	108698309	108773594
OSTF1	9	76893275	76951585
ARG2	14	67156332	67188190
CBX6	22	37590180	37598204
RAB11A	15	63948850	63968846
ART3	4	77214887	77252964
TNRC6A	16	24648517	24745049
PIGH	14	67125776	67136770
CSF3R	1	36704231	36721466
SLA2	20	34661303	34707972
NPTXR	22	37544403	37569963
AC010228.8-1	5	108414912	108416057
IMPDH2	3	49036774	49041879
ZNF791	19	12582753	12601647
TUBGCP3	13	112187327	112290482
MAGED4B	23	51821663	51829108
Z97989.1	6	112074225	112074323
VDR	12	46521589	46585081
RP11-114H20.1	23	51810705	51814091
ANXA8L2	10	47216926	47233044
TGIF2	20	34635305	34655767
PLEKHH1	14	67069761	67126008
CXCL11	4	77173975	77176376
ULK2	17	19614736	19711841
ZNF490	19	12547646	12582595
AC096536.2	1	55150898	55151433
DNAL4	22	37504468	37520149
FER	5	108111422	108551272
MRPS15	1	36693960	36702556
DENND4A	15	63740013	63871516
FBXO3	11	33719066	33752647
MSH2	2	47483767	47593877
C13orf28	13	112078634	112137004
C9orf95	9	76858809	76892953
CCHCR1	6	31218195	31233969
ZNF564	19	12497536	12523327
AL603965.10-1	10	47178313	47199024
AC115085.4	17	64862868	64862965
ANTXRL	10	47128255	47171348
PSORS1C2	6	31213292	31215106
MYL9	20	34603311	34611640
SGK3	8	67787445	67936800
C14orf83	14	66983554	67051955
FAM35B2	10	46800771	46840462
ZNF709	19	12435743	12456632
CXCL10	4	77161297	77163674
SOX1	13	111769914	111774021
PTTG3	8	67842186	67842794
NDUFAF3	3	49032912	49035926
FBXL17	5	107223348	107745010
EGFR	7	55054219	55242524
ZNF443	19	12401521	12412832
CXCL9	4	77141647	77147686
RP11-65D24.2	13	111038639	111122956
RBBP6	16	24458409	24491682
EPCAM	2	47425801	47467661
PSORS1C1	6	31190602	31215816
C13orf16	13	110766559	110794595
EFNA5	5	106744250	107034213
AC006971.2	7	54968636	54973371
C1orf102	1	36656095	36688639
PLEK2	14	66923455	66948581
SLC24A1	15	63703472	63735652
AL049710.18-1	1	55610919	55610965
AL049710.18-2	1	55611623	55611691
AL049710.18-3	1	55611699	55611765
AC090673.5-2	12	64538060	64538179
CACNG3	16	24174382	24281238
ZNF799	19	12361831	12372794
C9orf41	9	76785754	76833159
ALDH3A1	17	19581889	19592338
C8orf44	8	67751008	67935244
CDSN	6	31190849	31196202
LSM10	1	36631618	36636080
AL158825.12	9	76709393	76709761
UNC84B	22	37460676	37520094
C9orf40	9	76752371	76757556
ZNF442	19	12321185	12337475
NUDT12	5	102912456	102926389
DALRD3	3	49027439	49033471
C6orf15	6	31186982	31188315
AL391137.11-3	10	46611784	46663480
SDAD1	4	77090083	77131137
C5orf30	5	102622341	102642260
C15orf44	15	63658173	63690522
MAGED1	23	51562895	51662190
ZNF563	19	12289306	12305534
EIF2S1	14	66896787	66922986
VCPIP1	8	67703300	67742036
HDAC7	12	46462776	46499924
C6orf205	6	31059474	31065654
SEC61G	7	54787438	54794439
AC005181.1	17	66514750	66514817
AC005138.1-1	17	66818898	66818972
AC118653.6	17	67128717	67129172
CD59	11	33681134	33714600
AC083928.11	8	67676502	67688034
FAM25B	10	46597241	46601686
GTPBP1	22	37431753	37459536
C11orf91	11	33676484	33678862
SLC48A1	12	46453258	46461719
AC012618.7	19	12214948	12220437
PRKCB	16	23754823	24139063
AC005243.1	17	67836654	67836854
SLC47A2	17	19522220	19560635
STK40	1	36577812	36624084
C11orf41	11	33520397	33652224
VSTM2A	7	54577512	54606267
HISPPD1	5	102483867	102566806
PTPLAD1	15	63609878	63657746
AL591845.27-2	1	36561922	36567405
ATP6V1D	14	66874343	66896344
AC007964.3	7	53690696	53847118
DLGAP4	20	34357717	34590454
AC130454.2	16	23673449	23677757
NAAA	4	77050833	77081190
FAM176B	1	36560219	36562342
GSPT2	23	51503267	51505769
CALM2	2	47240809	47257154
DPCR1	6	31026879	31029977
WDR6	3	49019696	49028390
JOSD1	22	37411630	37426405
MYBL1	8	67636968	67693680
ANXA8L1	10	46577992	46594128
AC074397.7	7	53070859	53071749
GIN1	5	102449603	102483741
C2orf61	2	47209091	47235930
AL591845.27-1	1	36544785	36546358
NUDT11	23	51249603	51256188
C1orf113	1	36545305	36563074
SFTA2	6	31007111	31007931
ZNF44	19	12196503	12266637
AL391137.11-2	10	46571369	46571854
AC006065.3-1	12	125633960	125634009
AC006065.3-2	12	125634148	125634197
AC079949.45	12	126216406	126216940
C8orf46	8	67568321	67593293
P4HTM	3	49002323	49019591
PPEF2	4	77000052	77042705
ERN2	16	23609131	23632322
TOMM22	22	37407900	37410709
AL158055.12	23	51166507	51168427
C20orf4	20	34287795	34322254
AL445199.37	10	134749463	134750127
AC079863.11	3	192023109	192023289
HIPK3	11	33235744	33332515
MPP5	14	66777774	66872288
USO1	4	76869028	76954388
FAM71D	14	66725899	66765020
COBL	7	51051404	51351990
ARHGEF7	13	110565783	110756079
ZNF136	19	12134919	12161063
NUDT10	23	51091823	51097117
THRAP3	1	36462626	36542744
PPYR1	10	46503540	46508326
GPRIN2	10	46413552	46420579
CSTF3	11	33062713	33139613
ZNF625	19	12116711	12128529
VARSL	6	30989961	31002212
TRPM6	9	76527231	76692830
ANKRD10	13	110328888	110365417
TTC7A	2	46996800	47156780
ALDH3A2	17	19492641	19521501
ADHFE1	8	67507272	67543592
ARIH2	3	48931285	48997971
CBY1	22	37382604	37399795
RAPGEF3	12	46417296	46439128
BMP15	23	50670475	50676381
RRS1	8	67503817	67505520
C3orf71	3	48930714	48931586
PLK1	16	23597702	23609189
ZNF20	19	12103803	12112140
RP1-199H16.5	22	37308120	37382580
TCP11L1	11	33017720	33063242
ZNF788	19	12064087	12086499
DPP8	15	63525051	63597088
GPHN	14	66043878	66718268
AC004241.2	12	46389795	46405617
C14orf53	14	66022842	66035023
CRH	8	67251191	67253400
AC022415.5-4	19	12064151	12071475
SLC47A1	17	19377759	19422938
DCTN5	16	23560308	23588683
SHROOM4	23	50351387	50573784
SLC25A20	3	48869370	48911333
DEPDC7	11	32993986	33011702
AC008770.7-4	19	11959471	11999553
IGDCC4	15	63460878	63502463
ZNF433	19	11986532	12007525
PAM	5	102229422	102394708
MAP7D1	1	36394153	36419037
MCFD2	2	46982517	47022498
DMC1	22	37244900	37296135
AC016722.1	2	46897326	46903300
ZNF763	19	11936869	11952196
AC107033.3	12	128155263	128155419
AC117501.9	12	128282151	128282225
RPAP3	12	46343344	46386041
SYT15	10	46372768	46390818
RNF112	17	19255116	19261179
PALB2	16	23521984	23560179
RORB	9	76302072	76491937
AC026764.26-1	12	129366105	129366175
AC026764.26-2	12	129366176	129366234
AC026764.26-3	12	129366235	129366299
DGKK	23	50128637	50230477
FAM35B	10	46317647	46359154
G3BP2	4	76786991	76817629
PRKAR2A	3	48763097	48860274
ZNF700	19	11896900	11922577
ING1	13	110163322	110171421
IGDCC3	15	63406520	63457431
QSER1	11	32871368	32958392
BMS1P1	10	46168059	46182746
AC008770.7-3	19	11883727	11886130
GTF2H4	6	30983956	30989862
FAM113B	12	45759653	45916706
TRIM55	8	67201832	67250270
SLCO6A1	5	101735553	101862619
NDUFAB1	16	23499838	23515140
TRAPPC3	1	36374762	36387685
ZNF69	19	11859670	11886130
DNAJC5B	8	67096345	67175309
AMIGO2	12	45755757	45759915
PRRG4	11	32808065	32832679
PARP16	15	63337491	63366071
SOCS5	2	46779603	46843431
CDKL2	4	76720728	76774745
ZNF439	19	11837844	11841305
MFAP4	17	19227348	19231086
UBFD1	16	23475893	23493211
CARS2	13	110091760	110156464
CRIPT	2	46697812	46705689
SLCO4C1	5	101597589	101660152
COL8A2	1	36333424	36363408
ZNF440	19	11786107	11807016
CILP	15	63275398	63290864
GRB10	7	50625259	50828652
AC026671.18	3	193734493	193734595
C4orf26	4	76700297	76710105
EPB41L1	20	34142840	34284135
CARKD	13	110065882	110091380
CCDC73	11	32580202	32772763
FRMPD2L2	10	46077145	46096538
DDX17	22	37209415	37232291
IP6K2	3	48700424	48729710
ST8SIA4	5	100170803	100266869
ZNF491	19	11770391	11780306
CCNB3	23	49856156	50111649
CLPX	15	63229837	63264616
RAB20	13	109973420	110012081
EARS2	16	23440836	23476197
ANXA1	9	74956601	74975129
SLC38A4	12	45444813	45506006
ZNF441	19	11738907	11754301
C20orf152	20	34019943	34082036
AL035411.28-1	1	58803904	58804189
ADPRHL2	1	36327073	36332119
THAP6	4	76658678	76674260
FAM174A	5	99898943	99950341
PIGF	2	46661918	46697755
PDE7A	8	66793537	66916853
EIF3M	11	32561967	32580588
AL357514.19	6	112904621	112904721
AL358942.6	6	113045506	113045613
AL035411.28-2	1	58869275	58869654
AL671966.1-1	6	114209238	114209360
AL136985.11-1	1	58960543	58960629
